Store,Sales  Date Time,Product,Gallons
Jumbo 663,2019-11-23 04:00:00.000,DSL,424.37
Jumbo 663,2019-11-23 03:00:00.000,DSL,449.2
Jumbo 663,2019-11-23 02:00:00.000,DSL,460.9
Jumbo 663,2019-11-23 01:00:00.000,DSL,256.17
Jumbo 663,2019-11-23 00:00:00.000,DSL,595.7
Jumbo 663,2019-11-22 23:00:00.000,DSL,329.85
Jumbo 663,2019-11-22 22:00:00.000,DSL,247.14
Jumbo 663,2019-11-22 21:00:00.000,DSL,376.67
Jumbo 663,2019-11-22 20:00:00.000,DSL,1447.26
Jumbo 663,2019-11-22 19:00:00.000,DSL,1164.12
Jumbo 663,2019-11-22 18:00:00.000,DSL,1234.86
Jumbo 663,2019-11-22 17:00:00.000,DSL,1321.77
Jumbo 663,2019-11-22 16:00:00.000,DSL,1351.3
Jumbo 663,2019-11-22 15:00:00.000,DSL,967.52
Jumbo 663,2019-11-22 14:00:00.000,DSL,2647.53
Jumbo 663,2019-11-22 13:00:00.000,DSL,1947.29
Jumbo 663,2019-11-22 12:00:00.000,DSL,1482.85
Jumbo 663,2019-11-22 11:00:00.000,DSL,3396.81
Jumbo 663,2019-11-22 10:00:00.000,DSL,2692.49
Jumbo 663,2019-11-22 09:00:00.000,DSL,964.65
Jumbo 663,2019-11-22 08:00:00.000,DSL,1066.15
Jumbo 663,2019-11-22 07:00:00.000,DSL,1028.02
Jumbo 663,2019-11-22 06:00:00.000,DSL,1250.27
Jumbo 663,2019-11-22 05:00:00.000,DSL,819.0
Jumbo 663,2019-11-22 04:00:00.000,DSL,619.79
Jumbo 663,2019-11-22 03:00:00.000,DSL,386.06
Jumbo 663,2019-11-22 02:00:00.000,DSL,549.56
Jumbo 663,2019-11-22 01:00:00.000,DSL,309.49
Jumbo 663,2019-11-22 00:00:00.000,DSL,310.11
Jumbo 663,2019-11-21 23:00:00.000,DSL,338.25
Jumbo 663,2019-11-21 22:00:00.000,DSL,470.98
Jumbo 663,2019-11-21 21:00:00.000,DSL,750.19
Jumbo 663,2019-11-21 20:00:00.000,DSL,1462.2
Jumbo 663,2019-11-21 19:00:00.000,DSL,1259.83
Jumbo 663,2019-11-21 18:00:00.000,DSL,2346.39
Jumbo 663,2019-11-21 17:00:00.000,DSL,1697.85
Jumbo 663,2019-11-21 16:00:00.000,DSL,2179.97
Jumbo 663,2019-11-21 15:00:00.000,DSL,1835.09
Jumbo 663,2019-11-21 14:00:00.000,DSL,2564.99
Jumbo 663,2019-11-21 13:00:00.000,DSL,1766.83
Jumbo 663,2019-11-21 12:00:00.000,DSL,1851.66
Jumbo 663,2019-11-21 11:00:00.000,DSL,3319.55
Jumbo 663,2019-11-21 10:00:00.000,DSL,1501.07
Jumbo 663,2019-11-21 09:00:00.000,DSL,1859.13
Jumbo 663,2019-11-21 08:00:00.000,DSL,1762.71
Jumbo 663,2019-11-21 07:00:00.000,DSL,1664.71
Jumbo 663,2019-11-21 06:00:00.000,DSL,941.46
Jumbo 663,2019-11-21 05:00:00.000,DSL,999.13
Jumbo 663,2019-11-21 04:00:00.000,DSL,1090.29
Jumbo 663,2019-11-21 03:00:00.000,DSL,287.2
Jumbo 663,2019-11-21 02:00:00.000,DSL,586.03
Jumbo 663,2019-11-21 01:00:00.000,DSL,409.55
Jumbo 663,2019-11-21 00:00:00.000,DSL,838.7
Jumbo 663,2019-11-20 23:00:00.000,DSL,815.62
Jumbo 663,2019-11-20 22:00:00.000,DSL,438.2
Jumbo 663,2019-11-20 21:00:00.000,DSL,600.89
Jumbo 663,2019-11-20 20:00:00.000,DSL,1163.41
Jumbo 663,2019-11-20 19:00:00.000,DSL,1453.13
Jumbo 663,2019-11-20 18:00:00.000,DSL,946.64
Jumbo 663,2019-11-20 17:00:00.000,DSL,1516.18
Jumbo 663,2019-11-20 16:00:00.000,DSL,1555.72
Jumbo 663,2019-11-20 15:00:00.000,DSL,1590.98
Jumbo 663,2019-11-20 14:00:00.000,DSL,2683.64
Jumbo 663,2019-11-20 13:00:00.000,DSL,1576.39
Jumbo 663,2019-11-20 12:00:00.000,DSL,2580.28
Jumbo 663,2019-11-20 11:00:00.000,DSL,2145.93
Jumbo 663,2019-11-20 10:00:00.000,DSL,2106.7
Jumbo 663,2019-11-20 09:00:00.000,DSL,1652.46
Jumbo 663,2019-11-20 08:00:00.000,DSL,1388.66
Jumbo 663,2019-11-20 07:00:00.000,DSL,2007.99
Jumbo 663,2019-11-20 06:00:00.000,DSL,1262.23
Jumbo 663,2019-11-20 05:00:00.000,DSL,1641.91
Jumbo 663,2019-11-20 04:00:00.000,DSL,1444.53
Jumbo 663,2019-11-20 03:00:00.000,DSL,843.92
Jumbo 663,2019-11-20 02:00:00.000,DSL,553.09
Jumbo 663,2019-11-20 01:00:00.000,DSL,721.11
Jumbo 663,2019-11-20 00:00:00.000,DSL,136.47
Jumbo 663,2019-11-19 23:00:00.000,DSL,542.65
Jumbo 663,2019-11-19 22:00:00.000,DSL,731.33
Jumbo 663,2019-11-19 21:00:00.000,DSL,540.41
Jumbo 663,2019-11-19 20:00:00.000,DSL,1055.18
Jumbo 663,2019-11-19 19:00:00.000,DSL,1305.0
Jumbo 663,2019-11-19 18:00:00.000,DSL,2046.73
Jumbo 663,2019-11-19 17:00:00.000,DSL,2220.27
Jumbo 663,2019-11-19 16:00:00.000,DSL,2303.48
Jumbo 663,2019-11-19 15:00:00.000,DSL,1781.61
Jumbo 663,2019-11-19 14:00:00.000,DSL,2237.19
Jumbo 663,2019-11-19 13:00:00.000,DSL,2210.92
Jumbo 663,2019-11-19 12:00:00.000,DSL,2821.3
Jumbo 663,2019-11-19 11:00:00.000,DSL,3378.62
Jumbo 663,2019-11-19 10:00:00.000,DSL,1945.96
Jumbo 663,2019-11-19 09:00:00.000,DSL,1701.23
Jumbo 663,2019-11-19 08:00:00.000,DSL,2655.12
Jumbo 663,2019-11-19 07:00:00.000,DSL,1139.04
Jumbo 663,2019-11-19 06:00:00.000,DSL,932.6
Jumbo 663,2019-11-19 05:00:00.000,DSL,1503.36
Jumbo 663,2019-11-19 04:00:00.000,DSL,253.63
Jumbo 663,2019-11-19 03:00:00.000,DSL,554.6
Jumbo 663,2019-11-19 02:00:00.000,DSL,353.42
Jumbo 663,2019-11-19 01:00:00.000,DSL,669.56
Jumbo 663,2019-11-19 00:00:00.000,DSL,540.13
Jumbo 663,2019-11-18 23:00:00.000,DSL,437.74
Jumbo 663,2019-11-18 22:00:00.000,DSL,910.96
Jumbo 663,2019-11-18 21:00:00.000,DSL,1309.1
Jumbo 663,2019-11-18 20:00:00.000,DSL,1113.97
Jumbo 663,2019-11-18 19:00:00.000,DSL,1386.86
Jumbo 663,2019-11-18 18:00:00.000,DSL,1975.3
Jumbo 663,2019-11-18 17:00:00.000,DSL,808.62
Jumbo 663,2019-11-18 16:00:00.000,DSL,2009.23
Jumbo 663,2019-11-18 15:00:00.000,DSL,1552.15
Jumbo 663,2019-11-18 14:00:00.000,DSL,2757.58
Jumbo 663,2019-11-18 13:00:00.000,DSL,1427.25
Jumbo 663,2019-11-18 12:00:00.000,DSL,2220.52
Jumbo 663,2019-11-18 11:00:00.000,DSL,2212.57
Jumbo 663,2019-11-18 10:00:00.000,DSL,1600.23
Jumbo 663,2019-11-18 09:00:00.000,DSL,1884.93
Jumbo 663,2019-11-18 08:00:00.000,DSL,1085.47
Jumbo 663,2019-11-18 07:00:00.000,DSL,717.82
Jumbo 663,2019-11-18 06:00:00.000,DSL,1027.37
Jumbo 663,2019-11-18 05:00:00.000,DSL,853.4
Jumbo 663,2019-11-18 04:00:00.000,DSL,310.72
Jumbo 663,2019-11-18 03:00:00.000,DSL,564.05
Jumbo 663,2019-11-18 02:00:00.000,DSL,545.36
Jumbo 663,2019-11-18 01:00:00.000,DSL,511.46
Jumbo 663,2019-11-18 00:00:00.000,DSL,74.45
Jumbo 663,2019-11-17 23:00:00.000,DSL,130.79
Jumbo 663,2019-11-17 22:00:00.000,DSL,733.44
Jumbo 663,2019-11-17 21:00:00.000,DSL,516.27
Jumbo 663,2019-11-17 20:00:00.000,DSL,481.12
Jumbo 663,2019-11-17 19:00:00.000,DSL,629.84
Jumbo 663,2019-11-17 18:00:00.000,DSL,635.42
Jumbo 663,2019-11-17 17:00:00.000,DSL,897.53
Jumbo 663,2019-11-17 16:00:00.000,DSL,396.54
Jumbo 663,2019-11-17 15:00:00.000,DSL,520.4
Jumbo 663,2019-11-17 14:00:00.000,DSL,995.47
Jumbo 663,2019-11-17 13:00:00.000,DSL,998.35
Jumbo 663,2019-11-17 12:00:00.000,DSL,834.36
Jumbo 663,2019-11-17 11:00:00.000,DSL,1584.57
Jumbo 663,2019-11-17 10:00:00.000,DSL,737.29
Jumbo 663,2019-11-17 09:00:00.000,DSL,839.28
Jumbo 663,2019-11-17 08:00:00.000,DSL,723.67
Jumbo 663,2019-11-17 07:00:00.000,DSL,304.12
Jumbo 663,2019-11-17 06:00:00.000,DSL,383.68
Jumbo 663,2019-11-17 05:00:00.000,DSL,617.7
Jumbo 663,2019-11-17 04:00:00.000,DSL,133.49
Jumbo 663,2019-11-17 03:00:00.000,DSL,221.0
Jumbo 663,2019-11-17 02:00:00.000,DSL,447.27
Jumbo 663,2019-11-17 01:00:00.000,DSL,50.05
Jumbo 663,2019-11-17 00:00:00.000,DSL,79.47
Jumbo 663,2019-11-16 23:00:00.000,DSL,138.88
Jumbo 663,2019-11-16 22:00:00.000,DSL,488.71
Jumbo 663,2019-11-16 21:00:00.000,DSL,448.97
Jumbo 663,2019-11-16 20:00:00.000,DSL,149.71
Jumbo 663,2019-11-16 19:00:00.000,DSL,557.65
Jumbo 663,2019-11-16 18:00:00.000,DSL,577.34
Jumbo 663,2019-11-16 17:00:00.000,DSL,915.12
Jumbo 663,2019-11-16 16:00:00.000,DSL,1046.22
Jumbo 663,2019-11-16 15:00:00.000,DSL,618.73
Jumbo 663,2019-11-16 14:00:00.000,DSL,781.82
Jumbo 663,2019-11-16 13:00:00.000,DSL,1333.67
Jumbo 663,2019-11-16 12:00:00.000,DSL,1397.71
Jumbo 663,2019-11-16 11:00:00.000,DSL,961.78
Jumbo 663,2019-11-16 10:00:00.000,DSL,1141.38
Jumbo 663,2019-11-16 09:00:00.000,DSL,1036.69
Jumbo 663,2019-11-16 08:00:00.000,DSL,1260.95
Jumbo 663,2019-11-16 07:00:00.000,DSL,482.11
Jumbo 663,2019-11-16 06:00:00.000,DSL,590.46
Jumbo 663,2019-11-16 05:00:00.000,DSL,703.11
Jumbo 663,2019-11-16 04:00:00.000,DSL,260.3
Jumbo 663,2019-11-16 03:00:00.000,DSL,319.68
Jumbo 663,2019-11-16 02:00:00.000,DSL,679.32
Jumbo 663,2019-11-16 01:00:00.000,DSL,602.29
Jumbo 663,2019-11-16 00:00:00.000,DSL,267.94
Jumbo 663,2019-11-15 23:00:00.000,DSL,400.58
Jumbo 663,2019-11-15 22:00:00.000,DSL,484.29
Jumbo 663,2019-11-15 21:00:00.000,DSL,120.28
Jumbo 663,2019-11-15 20:00:00.000,DSL,1037.04
Jumbo 663,2019-11-15 19:00:00.000,DSL,976.71
Jumbo 663,2019-11-15 18:00:00.000,DSL,1483.19
Jumbo 663,2019-11-15 17:00:00.000,DSL,970.86
Jumbo 663,2019-11-15 16:00:00.000,DSL,1989.21
Jumbo 663,2019-11-15 15:00:00.000,DSL,1708.71
Jumbo 663,2019-11-15 14:00:00.000,DSL,946.55
Jumbo 663,2019-11-15 13:00:00.000,DSL,2413.99
Jumbo 663,2019-11-15 12:00:00.000,DSL,1506.97
Jumbo 663,2019-11-15 11:00:00.000,DSL,1783.2
Jumbo 663,2019-11-15 10:00:00.000,DSL,2406.34
Jumbo 663,2019-11-15 09:00:00.000,DSL,2554.61
Jumbo 663,2019-11-15 08:00:00.000,DSL,1348.74
Jumbo 663,2019-11-15 07:00:00.000,DSL,1559.96
Jumbo 663,2019-11-15 06:00:00.000,DSL,847.48
Jumbo 663,2019-11-15 05:00:00.000,DSL,676.07
Jumbo 663,2019-11-15 04:00:00.000,DSL,727.55
Jumbo 663,2019-11-15 03:00:00.000,DSL,321.34
Jumbo 663,2019-11-15 02:00:00.000,DSL,91.48
Jumbo 663,2019-11-15 01:00:00.000,DSL,472.17
Jumbo 663,2019-11-15 00:00:00.000,DSL,610.26
Jumbo 663,2019-11-14 23:00:00.000,DSL,349.78
Jumbo 663,2019-11-14 22:00:00.000,DSL,1023.52
Jumbo 663,2019-11-14 21:00:00.000,DSL,1194.19
Jumbo 663,2019-11-14 20:00:00.000,DSL,1243.43
Jumbo 663,2019-11-14 19:00:00.000,DSL,887.87
Jumbo 663,2019-11-14 18:00:00.000,DSL,842.01
Jumbo 663,2019-11-14 17:00:00.000,DSL,1885.38
Jumbo 663,2019-11-14 16:00:00.000,DSL,1519.82
Jumbo 663,2019-11-14 15:00:00.000,DSL,2069.14
Jumbo 663,2019-11-14 14:00:00.000,DSL,1955.36
Jumbo 663,2019-11-14 13:00:00.000,DSL,2112.27
Jumbo 663,2019-11-14 12:00:00.000,DSL,2703.97
Jumbo 663,2019-11-14 11:00:00.000,DSL,2452.91
Jumbo 663,2019-11-14 10:00:00.000,DSL,2630.43
Jumbo 663,2019-11-14 09:00:00.000,DSL,2126.9
Jumbo 663,2019-11-14 08:00:00.000,DSL,1162.78
Jumbo 663,2019-11-14 07:00:00.000,DSL,2084.33
Jumbo 663,2019-11-14 06:00:00.000,DSL,1105.72
Jumbo 663,2019-11-14 05:00:00.000,DSL,1070.56
Jumbo 663,2019-11-14 04:00:00.000,DSL,555.55
Jumbo 663,2019-11-14 03:00:00.000,DSL,386.1
Jumbo 663,2019-11-14 02:00:00.000,DSL,726.92
Jumbo 663,2019-11-14 01:00:00.000,DSL,534.79
Jumbo 663,2019-11-14 00:00:00.000,DSL,530.06
Jumbo 663,2019-11-13 23:00:00.000,DSL,276.52
Jumbo 663,2019-11-13 22:00:00.000,DSL,501.7
Jumbo 663,2019-11-13 21:00:00.000,DSL,1088.45
Jumbo 663,2019-11-13 20:00:00.000,DSL,1949.12
Jumbo 663,2019-11-13 19:00:00.000,DSL,2167.64
Jumbo 663,2019-11-13 18:00:00.000,DSL,1183.02
Jumbo 663,2019-11-13 17:00:00.000,DSL,2020.17
Jumbo 663,2019-11-13 16:00:00.000,DSL,2513.31
Jumbo 663,2019-11-13 15:00:00.000,DSL,2012.73
Jumbo 663,2019-11-13 14:00:00.000,DSL,3119.69
Jumbo 663,2019-11-13 13:00:00.000,DSL,1975.1
Jumbo 663,2019-11-13 12:00:00.000,DSL,2280.27
Jumbo 663,2019-11-13 11:00:00.000,DSL,1621.02
Jumbo 663,2019-11-13 10:00:00.000,DSL,3063.73
Jumbo 663,2019-11-13 09:00:00.000,DSL,2562.53
Jumbo 663,2019-11-13 08:00:00.000,DSL,3108.56
Jumbo 663,2019-11-13 07:00:00.000,DSL,1300.8
Jumbo 663,2019-11-13 06:00:00.000,DSL,1081.21
Jumbo 663,2019-11-13 05:00:00.000,DSL,382.29
Jumbo 663,2019-11-13 04:00:00.000,DSL,534.98
Jumbo 663,2019-11-13 03:00:00.000,DSL,455.37
Jumbo 663,2019-11-13 02:00:00.000,DSL,231.93
Jumbo 663,2019-11-13 01:00:00.000,DSL,298.24
Jumbo 663,2019-11-13 00:00:00.000,DSL,705.42
Jumbo 663,2019-11-12 23:00:00.000,DSL,692.12
Jumbo 663,2019-11-12 22:00:00.000,DSL,523.92
Jumbo 663,2019-11-12 21:00:00.000,DSL,690.26
Jumbo 663,2019-11-12 20:00:00.000,DSL,1625.87
Jumbo 663,2019-11-12 19:00:00.000,DSL,2115.96
Jumbo 663,2019-11-12 18:00:00.000,DSL,1747.36
Jumbo 663,2019-11-12 17:00:00.000,DSL,1970.99
Jumbo 663,2019-11-12 16:00:00.000,DSL,2633.02
Jumbo 663,2019-11-12 15:00:00.000,DSL,2427.75
Jumbo 663,2019-11-12 14:00:00.000,DSL,2506.56
Jumbo 663,2019-11-12 13:00:00.000,DSL,1783.47
Jumbo 663,2019-11-12 12:00:00.000,DSL,3384.11
Jumbo 663,2019-11-12 11:00:00.000,DSL,2465.44
Jumbo 663,2019-11-12 10:00:00.000,DSL,2173.8
Jumbo 663,2019-11-12 09:00:00.000,DSL,2526.55
Jumbo 663,2019-11-12 08:00:00.000,DSL,2671.68
Jumbo 663,2019-11-12 07:00:00.000,DSL,1531.03
Jumbo 663,2019-11-12 06:00:00.000,DSL,825.21
Jumbo 663,2019-11-12 05:00:00.000,DSL,1521.76
Jumbo 663,2019-11-12 04:00:00.000,DSL,710.75
Jumbo 663,2019-11-12 03:00:00.000,DSL,429.84
Jumbo 663,2019-11-12 02:00:00.000,DSL,269.9
Jumbo 663,2019-11-12 01:00:00.000,DSL,367.49
Jumbo 663,2019-11-12 00:00:00.000,DSL,323.34
Jumbo 663,2019-11-11 23:00:00.000,DSL,0.0
Jumbo 663,2019-11-11 22:00:00.000,DSL,1624.99
Jumbo 663,2019-11-11 21:00:00.000,DSL,666.03
Jumbo 663,2019-11-11 20:00:00.000,DSL,1046.36
Jumbo 663,2019-11-11 19:00:00.000,DSL,949.18
Jumbo 663,2019-11-11 18:00:00.000,DSL,1188.66
Jumbo 663,2019-11-11 17:00:00.000,DSL,853.44
Jumbo 663,2019-11-11 16:00:00.000,DSL,2367.61
Jumbo 663,2019-11-11 15:00:00.000,DSL,1695.68
Jumbo 663,2019-11-11 14:00:00.000,DSL,1464.93
Jumbo 663,2019-11-11 13:00:00.000,DSL,1711.09
Jumbo 663,2019-11-11 12:00:00.000,DSL,1324.2
Jumbo 663,2019-11-11 11:00:00.000,DSL,1671.03
Jumbo 663,2019-11-11 10:00:00.000,DSL,1470.8
Jumbo 663,2019-11-11 09:00:00.000,DSL,1626.76
Jumbo 663,2019-11-11 08:00:00.000,DSL,1377.58
Jumbo 663,2019-11-11 07:00:00.000,DSL,1387.59
Jumbo 663,2019-11-11 06:00:00.000,DSL,629.82
Jumbo 663,2019-11-11 05:00:00.000,DSL,577.24
Jumbo 663,2019-11-11 04:00:00.000,DSL,791.51
Jumbo 663,2019-11-11 03:00:00.000,DSL,525.8
Jumbo 663,2019-11-11 02:00:00.000,DSL,347.59
Jumbo 663,2019-11-11 01:00:00.000,DSL,273.51
Jumbo 663,2019-11-11 00:00:00.000,DSL,0.0
Jumbo 663,2019-11-10 23:00:00.000,DSL,333.36
Jumbo 663,2019-11-10 22:00:00.000,DSL,47.62
Jumbo 663,2019-11-10 21:00:00.000,DSL,724.67
Jumbo 663,2019-11-10 20:00:00.000,DSL,180.14
Jumbo 663,2019-11-10 19:00:00.000,DSL,714.31
Jumbo 663,2019-11-10 18:00:00.000,DSL,495.35
Jumbo 663,2019-11-10 17:00:00.000,DSL,1324.79
Jumbo 663,2019-11-10 16:00:00.000,DSL,780.11
Jumbo 663,2019-11-10 15:00:00.000,DSL,1012.2
Jumbo 663,2019-11-10 14:00:00.000,DSL,1536.09
Jumbo 663,2019-11-10 13:00:00.000,DSL,1256.42
Jumbo 663,2019-11-10 12:00:00.000,DSL,702.08
Jumbo 663,2019-11-10 11:00:00.000,DSL,1113.77
Jumbo 663,2019-11-10 10:00:00.000,DSL,543.58
Jumbo 663,2019-11-10 09:00:00.000,DSL,720.78
Jumbo 663,2019-11-10 08:00:00.000,DSL,135.16
Jumbo 663,2019-11-10 07:00:00.000,DSL,586.98
Jumbo 663,2019-11-10 06:00:00.000,DSL,272.54
Jumbo 663,2019-11-10 05:00:00.000,DSL,0.0
Jumbo 663,2019-11-10 04:00:00.000,DSL,172.27
Jumbo 663,2019-11-10 03:00:00.000,DSL,32.01
Jumbo 663,2019-11-10 02:00:00.000,DSL,121.48
Jumbo 663,2019-11-10 01:00:00.000,DSL,120.74
Jumbo 663,2019-11-10 00:00:00.000,DSL,94.07
Jumbo 663,2019-11-09 23:00:00.000,DSL,179.44
Jumbo 663,2019-11-09 22:00:00.000,DSL,0.0
Jumbo 663,2019-11-09 21:00:00.000,DSL,212.56
Jumbo 663,2019-11-09 20:00:00.000,DSL,527.92
Jumbo 663,2019-11-09 19:00:00.000,DSL,1025.0
Jumbo 663,2019-11-09 18:00:00.000,DSL,715.36
Jumbo 663,2019-11-09 17:00:00.000,DSL,909.47
Jumbo 663,2019-11-09 16:00:00.000,DSL,1289.24
Jumbo 663,2019-11-09 15:00:00.000,DSL,476.62
Jumbo 663,2019-11-09 14:00:00.000,DSL,1386.57
Jumbo 663,2019-11-09 13:00:00.000,DSL,279.11
Jumbo 663,2019-11-09 12:00:00.000,DSL,1482.45
Jumbo 663,2019-11-09 11:00:00.000,DSL,1300.64
Jumbo 663,2019-11-09 10:00:00.000,DSL,1430.11
Jumbo 663,2019-11-09 09:00:00.000,DSL,1504.73
Jumbo 663,2019-11-09 08:00:00.000,DSL,1225.09
Jumbo 663,2019-11-09 07:00:00.000,DSL,1578.53
Jumbo 663,2019-11-09 06:00:00.000,DSL,397.44
Jumbo 663,2019-11-09 05:00:00.000,DSL,467.39
Jumbo 663,2019-11-09 04:00:00.000,DSL,53.26
Jumbo 663,2019-11-09 03:00:00.000,DSL,426.75
Jumbo 663,2019-11-09 02:00:00.000,DSL,294.29
Jumbo 663,2019-11-09 01:00:00.000,DSL,656.4
Jumbo 663,2019-11-09 00:00:00.000,DSL,295.81
Jumbo 663,2019-11-08 23:00:00.000,DSL,197.42
Jumbo 663,2019-11-08 22:00:00.000,DSL,305.65
Jumbo 663,2019-11-08 21:00:00.000,DSL,827.6
Jumbo 663,2019-11-08 20:00:00.000,DSL,920.08
Jumbo 663,2019-11-08 19:00:00.000,DSL,644.27
Jumbo 663,2019-11-08 18:00:00.000,DSL,825.71
Jumbo 663,2019-11-08 17:00:00.000,DSL,1477.0
Jumbo 663,2019-11-08 16:00:00.000,DSL,984.88
Jumbo 663,2019-11-08 15:00:00.000,DSL,1920.74
Jumbo 663,2019-11-08 14:00:00.000,DSL,1652.67
Jumbo 663,2019-11-08 13:00:00.000,DSL,2777.67
Jumbo 663,2019-11-08 12:00:00.000,DSL,1916.13
Jumbo 663,2019-11-08 11:00:00.000,DSL,1459.13
Jumbo 663,2019-11-08 10:00:00.000,DSL,3262.33
Jumbo 663,2019-11-08 09:00:00.000,DSL,1825.18
Jumbo 663,2019-11-08 08:00:00.000,DSL,1939.92
Jumbo 663,2019-11-08 07:00:00.000,DSL,842.75
Jumbo 663,2019-11-08 06:00:00.000,DSL,848.43
Jumbo 663,2019-11-08 05:00:00.000,DSL,970.34
Jumbo 663,2019-11-08 04:00:00.000,DSL,1239.96
Jumbo 663,2019-11-08 03:00:00.000,DSL,829.0
Jumbo 663,2019-11-08 02:00:00.000,DSL,1111.07
Jumbo 663,2019-11-08 01:00:00.000,DSL,1053.1
Jumbo 663,2019-11-08 00:00:00.000,DSL,692.29
Jumbo 663,2019-11-07 23:00:00.000,DSL,678.73
Jumbo 663,2019-11-07 22:00:00.000,DSL,1307.0
Jumbo 663,2019-11-07 21:00:00.000,DSL,400.05
Jumbo 663,2019-11-07 20:00:00.000,DSL,1267.02
Jumbo 663,2019-11-07 19:00:00.000,DSL,1298.83
Jumbo 663,2019-11-07 18:00:00.000,DSL,1852.74
Jumbo 663,2019-11-07 17:00:00.000,DSL,2531.98
Jumbo 663,2019-11-07 16:00:00.000,DSL,1467.15
Jumbo 663,2019-11-07 15:00:00.000,DSL,2616.51
Jumbo 663,2019-11-07 14:00:00.000,DSL,2249.11
Jumbo 663,2019-11-07 13:00:00.000,DSL,1997.05
Jumbo 663,2019-11-07 12:00:00.000,DSL,2281.92
Jumbo 663,2019-11-07 11:00:00.000,DSL,3368.59
Jumbo 663,2019-11-07 10:00:00.000,DSL,1958.31
Jumbo 663,2019-11-07 09:00:00.000,DSL,2572.13
Jumbo 663,2019-11-07 08:00:00.000,DSL,1607.15
Jumbo 663,2019-11-07 07:00:00.000,DSL,796.43
Jumbo 663,2019-11-07 06:00:00.000,DSL,782.38
Jumbo 663,2019-11-07 05:00:00.000,DSL,1113.48
Jumbo 663,2019-11-07 04:00:00.000,DSL,1032.16
Jumbo 663,2019-11-07 03:00:00.000,DSL,476.01
Jumbo 663,2019-11-07 02:00:00.000,DSL,553.52
Jumbo 663,2019-11-07 01:00:00.000,DSL,691.19
Jumbo 663,2019-11-07 00:00:00.000,DSL,392.32
Jumbo 663,2019-11-06 23:00:00.000,DSL,350.73
Jumbo 663,2019-11-06 22:00:00.000,DSL,1064.21
Jumbo 663,2019-11-06 21:00:00.000,DSL,1421.87
Jumbo 663,2019-11-06 20:00:00.000,DSL,1140.14
Jumbo 663,2019-11-06 19:00:00.000,DSL,2286.34
Jumbo 663,2019-11-06 18:00:00.000,DSL,967.7
Jumbo 663,2019-11-06 17:00:00.000,DSL,2138.87
Jumbo 663,2019-11-06 16:00:00.000,DSL,1018.6
Jumbo 663,2019-11-06 15:00:00.000,DSL,1904.97
Jumbo 663,2019-11-06 14:00:00.000,DSL,2665.33
Jumbo 663,2019-11-06 13:00:00.000,DSL,1932.24
Jumbo 663,2019-11-06 12:00:00.000,DSL,1944.34
Jumbo 663,2019-11-06 11:00:00.000,DSL,2673.13
Jumbo 663,2019-11-06 10:00:00.000,DSL,2889.89
Jumbo 663,2019-11-06 09:00:00.000,DSL,2011.11
Jumbo 663,2019-11-06 08:00:00.000,DSL,2842.57
Jumbo 663,2019-11-06 07:00:00.000,DSL,1001.14
Jumbo 663,2019-11-06 06:00:00.000,DSL,2164.25
Jumbo 663,2019-11-06 05:00:00.000,DSL,965.35
Jumbo 663,2019-11-06 04:00:00.000,DSL,786.43
Jumbo 663,2019-11-06 03:00:00.000,DSL,579.97
Jumbo 663,2019-11-06 02:00:00.000,DSL,284.18
Jumbo 663,2019-11-06 01:00:00.000,DSL,212.57
Jumbo 663,2019-11-06 00:00:00.000,DSL,984.66
Jumbo 663,2019-11-05 23:00:00.000,DSL,779.49
Jumbo 663,2019-11-05 22:00:00.000,DSL,820.18
Jumbo 663,2019-11-05 21:00:00.000,DSL,1308.64
Jumbo 663,2019-11-05 20:00:00.000,DSL,1353.36
Jumbo 663,2019-11-05 19:00:00.000,DSL,1753.3
Jumbo 663,2019-11-05 18:00:00.000,DSL,1799.35
Jumbo 663,2019-11-05 17:00:00.000,DSL,1588.46
Jumbo 663,2019-11-05 16:00:00.000,DSL,2315.95
Jumbo 663,2019-11-05 15:00:00.000,DSL,2285.03
Jumbo 663,2019-11-05 14:00:00.000,DSL,2546.66
Jumbo 663,2019-11-05 13:00:00.000,DSL,3457.17
Jumbo 663,2019-11-05 12:00:00.000,DSL,2110.56
Jumbo 663,2019-11-05 11:00:00.000,DSL,2676.4
Jumbo 663,2019-11-05 10:00:00.000,DSL,2835.56
Jumbo 663,2019-11-05 09:00:00.000,DSL,2439.84
Jumbo 663,2019-11-05 08:00:00.000,DSL,2327.41
Jumbo 663,2019-11-05 07:00:00.000,DSL,1506.39
Jumbo 663,2019-11-05 06:00:00.000,DSL,1639.31
Jumbo 663,2019-11-05 05:00:00.000,DSL,1010.88
Jumbo 663,2019-11-05 04:00:00.000,DSL,692.26
Jumbo 663,2019-11-05 03:00:00.000,DSL,712.61
Jumbo 663,2019-11-05 02:00:00.000,DSL,609.23
Jumbo 663,2019-11-05 01:00:00.000,DSL,795.02
Jumbo 663,2019-11-05 00:00:00.000,DSL,865.21
Jumbo 663,2019-11-04 23:00:00.000,DSL,473.48
Jumbo 663,2019-11-04 22:00:00.000,DSL,588.85
Jumbo 663,2019-11-04 21:00:00.000,DSL,350.55
Jumbo 663,2019-11-04 20:00:00.000,DSL,1407.07
Jumbo 663,2019-11-04 19:00:00.000,DSL,1068.93
Jumbo 663,2019-11-04 18:00:00.000,DSL,1054.39
