,Date,Inventory,Sales,After Sales,Load Count,Total Gallons Delivered,Day,Is Public Holiday,Temp-F,Month,Season,Demand,Sales % of Inventory,Average Load Volume,Average Sales per load,Inventory Turnover,Days of Inventory on Hand,Sales Growth Rate
542,2020-12-17,33712.735,30874.91,2837.83,3,26660,Thursday,False,73.4,12,Winter,30874.91,91.58,8886.67,10291.64,0.92,1.09,20.63
543,2020-12-18,33363.751,24687.63,8676.12,2,35929,Friday,False,72.7,12,Winter,24687.63,74.0,17964.5,12343.82,0.74,1.35,-20.04
544,2020-12-19,26449.755,37239.92,-10790.16,5,31966,Saturday,False,79.2,12,Winter,37239.92,140.79,6393.2,7447.98,1.41,0.71,50.84
545,2020-12-20,29944.007,11258.59,18685.42,1,33529,Sunday,False,77.1,12,Winter,11258.59,37.6,33529.0,11258.59,0.38,2.66,-69.77
546,2020-12-21,22163.153,27999.91,-5836.76,3,36569,Monday,False,79.0,12,Winter,27999.91,126.34,12189.67,9333.3,1.26,0.79,148.7
547,2020-12-22,24866.584,28768.87,-3902.29,4,44258,Tuesday,False,74.5,12,Winter,28768.87,115.69,11064.5,7192.22,1.16,0.86,2.75
548,2020-12-23,35921.296,27958.14,7963.16,4,38396,Wednesday,False,74.3,12,Winter,27958.14,77.83,9599.0,6989.54,0.78,1.28,-2.82
549,2020-12-24,30172.572,28800.43,1372.14,3,26835,Thursday,False,79.5,12,Winter,28800.43,95.45,8945.0,9600.14,0.95,1.05,3.01
550,2020-12-25,41526.638,28307.8,13218.84,1,35529,Friday,True,72.2,12,Winter,28307.8,68.17,35529.0,28307.8,0.68,1.47,-1.71
551,2020-12-26,40969.413,24624.1,16345.31,3,33765,Saturday,False,71.6,12,Winter,24624.1,60.1,11255.0,8208.03,0.6,1.66,-13.01
552,2020-12-27,24327.253,26839.3,-2512.05,2,37936,Sunday,False,70.1,12,Winter,26839.3,110.33,18968.0,13419.65,1.1,0.91,9.0
553,2020-12-28,25071.003,29532.03,-4461.03,3,33551,Monday,False,71.8,12,Winter,29532.03,117.79,11183.67,9844.01,1.18,0.85,10.03
554,2020-12-29,25494.488,24200.62,1293.87,3,35636,Tuesday,False,75.9,12,Winter,24200.62,94.92,11878.67,8066.87,0.95,1.05,-18.05
555,2020-12-30,40421.482,34593.5,5827.98,4,32883,Wednesday,False,70.8,12,Winter,34593.5,85.58,8220.75,8648.38,0.86,1.17,42.94
556,2020-12-31,41945.85,25621.13,16324.72,1,29208,Thursday,False,78.9,12,Winter,25621.13,61.08,29208.0,25621.13,0.61,1.64,-25.94
557,2021-01-01,32698.15,31046.95,1651.2,2,36502,Friday,True,79.5,1,Winter,31046.95,94.95,18251.0,15523.48,0.95,1.05,21.18
558,2021-01-02,30880.508,31399.83,-519.32,4,31608,Saturday,False,79.1,1,Winter,31399.83,101.68,7902.0,7849.96,1.02,0.98,1.14
559,2021-01-03,42569.731,17239.29,25330.44,2,33234,Sunday,False,77.4,1,Winter,17239.29,40.5,16617.0,8619.64,0.4,2.47,-45.1
560,2021-01-04,40518.649,27671.31,12847.34,4,36921,Monday,False,71.2,1,Winter,27671.31,68.29,9230.25,6917.83,0.68,1.46,60.51
561,2021-01-05,33572.712,25954.25,7618.46,4,40716,Tuesday,False,77.3,1,Winter,25954.25,77.31,10179.0,6488.56,0.77,1.29,-6.21
562,2021-01-06,34296.193,20584.44,13711.75,4,36539,Wednesday,False,76.3,1,Winter,20584.44,60.02,9134.75,5146.11,0.6,1.67,-20.69
563,2021-01-07,22834.021,30337.83,-7503.81,2,36929,Thursday,False,79.3,1,Winter,30337.83,132.86,18464.5,15168.92,1.33,0.75,47.38
564,2021-01-08,27341.564,28511.68,-1170.12,3,40455,Friday,False,74.0,1,Winter,28511.68,104.28,13485.0,9503.89,1.04,0.96,-6.02
565,2021-01-09,24497.491,25566.55,-1069.06,2,29243,Saturday,False,78.8,1,Winter,25566.55,104.36,14621.5,12783.28,1.04,0.96,-10.33
566,2021-01-10,26491.825,21258.01,5233.82,3,36260,Sunday,False,76.7,1,Winter,21258.01,80.24,12086.67,7086.0,0.8,1.25,-16.85
567,2021-01-11,39618.366,22026.48,17591.89,3,34094,Monday,False,75.8,1,Winter,22026.48,55.6,11364.67,7342.16,0.56,1.8,3.61
568,2021-01-12,38165.294,35370.96,2794.33,2,29307,Tuesday,False,78.4,1,Winter,35370.96,92.68,14653.5,17685.48,0.93,1.08,60.58
569,2021-01-13,28557.449,20066.43,8491.02,4,32881,Wednesday,False,72.8,1,Winter,20066.43,70.27,8220.25,5016.61,0.7,1.42,-43.27
570,2021-01-14,37645.327,10706.24,26939.09,4,31521,Thursday,False,75.5,1,Winter,10706.24,28.44,7880.25,2676.56,0.28,3.52,-46.65
571,2021-01-15,37365.865,25018.52,12347.34,4,40814,Friday,False,70.7,1,Winter,25018.52,66.96,10203.5,6254.63,0.67,1.49,133.68
572,2021-01-16,23251.233,29279.36,-6028.13,2,39451,Saturday,False,77.7,1,Winter,29279.36,125.93,19725.5,14639.68,1.26,0.79,17.03
573,2021-01-17,28521.923,20015.86,8506.06,3,34488,Sunday,False,77.0,1,Winter,20015.86,70.18,11496.0,6671.95,0.7,1.42,-31.64
574,2021-01-18,41341.909,18166.5,23175.41,4,35450,Monday,True,74.0,1,Winter,18166.5,43.94,8862.5,4541.62,0.44,2.28,-9.24
575,2021-01-19,38318.872,22745.27,15573.6,2,34953,Tuesday,False,71.4,1,Winter,22745.27,59.36,17476.5,11372.64,0.59,1.68,25.2
576,2021-01-20,35690.136,24328.26,11361.88,2,34726,Wednesday,False,77.3,1,Winter,24328.26,68.17,17363.0,12164.13,0.68,1.47,6.96
577,2021-01-21,32148.35,28625.9,3522.45,3,36509,Thursday,False,78.8,1,Winter,28625.9,89.04,12169.67,9541.97,0.89,1.12,17.67
578,2021-01-22,44676.362,21563.57,23112.79,2,29256,Friday,False,79.0,1,Winter,21563.57,48.27,14628.0,10781.78,0.48,2.07,-24.67
579,2021-01-23,40555.218,32385.77,8169.45,4,32845,Saturday,False,74.6,1,Winter,32385.77,79.86,8211.25,8096.44,0.8,1.25,50.19
580,2021-01-24,29145.528,34354.01,-5208.48,4,30359,Sunday,False,74.0,1,Winter,34354.01,117.87,7589.75,8588.5,1.18,0.85,6.08
581,2021-01-25,37178.451,28236.78,8941.67,3,28643,Monday,False,71.6,1,Winter,28236.78,75.95,9547.67,9412.26,0.76,1.32,-17.81
582,2021-01-26,39214.046,20595.12,18618.93,3,33162,Tuesday,False,70.7,1,Winter,20595.12,52.52,11054.0,6865.04,0.53,1.9,-27.06
583,2021-01-27,33881.659,31425.0,2456.66,3,36072,Wednesday,False,74.7,1,Winter,31425.0,92.75,12024.0,10475.0,0.93,1.08,52.58
584,2021-01-28,38027.223,26238.59,11788.63,5,37847,Thursday,False,73.2,1,Winter,26238.59,69.0,7569.4,5247.72,0.69,1.45,-16.5
585,2021-01-29,24201.41,20492.47,3708.94,2,37107,Friday,False,76.9,1,Winter,20492.47,84.67,18553.5,10246.24,0.85,1.18,-21.9
586,2021-01-30,44948.682,27437.78,17510.9,3,28408,Saturday,False,75.0,1,Winter,27437.78,61.04,9469.33,9145.93,0.61,1.64,33.89
587,2021-01-31,42122.255,29296.86,12825.39,4,35023,Sunday,False,73.6,1,Winter,29296.86,69.55,8755.75,7324.22,0.7,1.44,6.78
588,2021-02-01,29163.261,32196.86,-3033.6,3,37750,Monday,False,79.1,2,Winter,32196.86,110.4,12583.33,10732.29,1.1,0.91,9.9
589,2021-02-02,38048.747,28801.29,9247.46,3,39759,Tuesday,False,79.9,2,Winter,28801.29,75.7,13253.0,9600.43,0.76,1.32,-10.55
590,2021-02-03,28922.918,16568.85,12354.07,5,31371,Wednesday,False,77.9,2,Winter,16568.85,57.29,6274.2,3313.77,0.57,1.75,-42.47
591,2021-02-04,40228.648,21272.25,18956.4,4,30064,Thursday,False,72.1,2,Winter,21272.25,52.88,7516.0,5318.06,0.53,1.89,28.39
592,2021-02-05,43588.936,30832.27,12756.67,4,28183,Friday,False,79.4,2,Winter,30832.27,70.73,7045.75,7708.07,0.71,1.41,44.94
593,2021-02-06,31460.537,19422.1,12038.44,2,26641,Saturday,False,77.5,2,Winter,19422.1,61.73,13320.5,9711.05,0.62,1.62,-37.01
594,2021-02-07,29493.469,20495.83,8997.64,4,35111,Sunday,False,76.8,2,Winter,20495.83,69.49,8777.75,5123.96,0.69,1.44,5.53
595,2021-02-08,37752.876,27652.32,10100.56,6,31587,Monday,False,73.4,2,Winter,27652.32,73.25,5264.5,4608.72,0.73,1.37,34.92
596,2021-02-09,35231.894,25857.51,9374.38,3,32568,Tuesday,False,75.3,2,Winter,25857.51,73.39,10856.0,8619.17,0.73,1.36,-6.49
597,2021-02-10,20506.223,19412.45,1093.77,2,33231,Wednesday,False,74.2,2,Winter,19412.45,94.67,16615.5,9706.22,0.95,1.06,-24.93
598,2021-02-11,35540.185,27192.06,8348.12,2,45760,Thursday,False,79.5,2,Winter,27192.06,76.51,22880.0,13596.03,0.77,1.31,40.08
599,2021-02-12,36260.945,32241.61,4019.33,3,27237,Friday,False,73.7,2,Winter,32241.61,88.92,9079.0,10747.2,0.89,1.12,18.57
600,2021-02-13,34349.408,27337.98,7011.43,6,28774,Saturday,False,77.4,2,Winter,27337.98,79.59,4795.67,4556.33,0.8,1.26,-15.21
601,2021-02-14,28901.282,23423.12,5478.16,4,31797,Sunday,False,76.9,2,Winter,23423.12,81.05,7949.25,5855.78,0.81,1.23,-14.32
602,2021-02-15,38367.771,27091.67,11276.1,2,44588,Monday,True,78.6,2,Winter,27091.67,70.61,22294.0,13545.84,0.71,1.42,15.66
603,2021-02-16,20426.278,21530.59,-1104.31,4,35509,Tuesday,False,78.7,2,Winter,21530.59,105.41,8877.25,5382.65,1.05,0.95,-20.53
604,2021-02-17,26307.152,31326.56,-5019.41,3,37257,Wednesday,False,72.8,2,Winter,31326.56,119.08,12419.0,10442.19,1.19,0.84,45.5
605,2021-02-18,20732.958,30700.42,-9967.46,2,32799,Thursday,False,72.1,2,Winter,30700.42,148.08,16399.5,15350.21,1.48,0.68,-2.0
606,2021-02-19,31010.442,23226.64,7783.8,2,35909,Friday,False,71.5,2,Winter,23226.64,74.9,17954.5,11613.32,0.75,1.34,-24.34
607,2021-02-20,29620.866,37133.12,-7512.25,3,43575,Saturday,False,73.8,2,Winter,37133.12,125.36,14525.0,12377.71,1.25,0.8,59.87
608,2021-02-21,29768.529,36360.47,-6591.94,5,37420,Sunday,False,76.9,2,Winter,36360.47,122.14,7484.0,7272.09,1.22,0.82,-2.08
609,2021-02-22,23034.882,24675.33,-1640.45,3,41137,Monday,False,76.7,2,Winter,24675.33,107.12,13712.33,8225.11,1.07,0.93,-32.14
610,2021-02-23,24033.702,25909.71,-1876.01,3,42386,Tuesday,False,78.1,2,Winter,25909.71,107.81,14128.67,8636.57,1.08,0.93,5.0
611,2021-02-24,36632.356,23140.33,13492.03,2,28013,Wednesday,False,73.5,2,Winter,23140.33,63.17,14006.5,11570.16,0.63,1.58,-10.69
612,2021-02-25,35085.897,29613.66,5472.24,2,32311,Thursday,False,70.6,2,Winter,29613.66,84.4,16155.5,14806.83,0.84,1.18,27.97
613,2021-02-26,41071.701,22236.32,18835.38,2,40340,Friday,False,72.4,2,Winter,22236.32,54.14,20170.0,11118.16,0.54,1.85,-24.91
614,2021-02-27,23423.947,25131.27,-1707.32,4,32412,Saturday,False,76.9,2,Winter,25131.27,107.29,8103.0,6282.82,1.07,0.93,13.02
615,2021-02-28,41128.544,17926.14,23202.4,2,31701,Sunday,False,70.6,2,Winter,17926.14,43.59,15850.5,8963.07,0.44,2.29,-28.67
616,2021-03-01,32111.646,28247.28,3864.37,3,40974,Monday,False,77.2,3,Spring,28247.28,87.97,13658.0,9415.76,0.88,1.14,57.58
617,2021-03-02,20363.04,28735.13,-8372.09,4,32933,Tuesday,False,75.4,3,Spring,28735.13,141.11,8233.25,7183.78,1.41,0.71,1.73
618,2021-03-03,27864.525,17068.73,10795.8,3,35575,Wednesday,False,76.9,3,Spring,17068.73,61.26,11858.33,5689.58,0.61,1.63,-40.6
619,2021-03-04,27857.651,20081.0,7776.65,2,35339,Thursday,False,72.8,3,Spring,20081.0,72.08,17669.5,10040.5,0.72,1.39,17.65
620,2021-03-05,37500.238,24072.27,13427.97,3,29740,Friday,False,75.9,3,Spring,24072.27,64.19,9913.33,8024.09,0.64,1.56,19.88
621,2021-03-06,41833.306,32332.44,9500.87,3,41409,Saturday,False,71.1,3,Spring,32332.44,77.29,13803.0,10777.48,0.77,1.29,34.31
622,2021-03-07,30678.535,24921.69,5756.85,3,35986,Sunday,False,79.6,3,Spring,24921.69,81.23,11995.33,8307.23,0.81,1.23,-22.92
623,2021-03-08,42194.832,20358.16,21836.67,3,32679,Monday,False,77.8,3,Spring,20358.16,48.25,10893.0,6786.05,0.48,2.07,-18.31
624,2021-03-09,23251.507,27407.28,-4155.77,2,29103,Tuesday,False,70.2,3,Spring,27407.28,117.87,14551.5,13703.64,1.18,0.85,34.63
625,2021-03-10,30724.17,26523.22,4200.95,4,30367,Wednesday,False,70.3,3,Spring,26523.22,86.33,7591.75,6630.8,0.86,1.16,-3.23
626,2021-03-11,39454.515,17637.27,21817.24,2,34463,Thursday,False,79.5,3,Spring,17637.27,44.7,17231.5,8818.64,0.45,2.24,-33.5
627,2021-03-12,23449.949,24293.49,-843.54,4,31932,Friday,False,72.8,3,Spring,24293.49,103.6,7983.0,6073.37,1.04,0.97,37.74
628,2021-03-13,30113.484,28663.7,1449.78,3,36553,Saturday,False,79.5,3,Spring,28663.7,95.19,12184.33,9554.57,0.95,1.05,17.99
629,2021-03-14,34716.829,19180.52,15536.31,3,42134,Sunday,False,72.9,3,Spring,19180.52,55.25,14044.67,6393.51,0.55,1.81,-33.08
630,2021-03-15,24640.734,32297.17,-7656.44,4,41191,Monday,False,72.5,3,Spring,32297.17,131.07,10297.75,8074.29,1.31,0.76,68.39
631,2021-03-16,24349.183,31270.75,-6921.57,3,38949,Tuesday,False,71.4,3,Spring,31270.75,128.43,12983.0,10423.58,1.28,0.78,-3.18
632,2021-03-17,38160.091,18429.33,19730.76,3,33603,Wednesday,False,70.8,3,Spring,18429.33,48.29,11201.0,6143.11,0.48,2.07,-41.07
633,2021-03-18,33550.359,25852.91,7697.45,3,25366,Thursday,False,76.6,3,Spring,25852.91,77.06,8455.33,8617.64,0.77,1.3,40.28
634,2021-03-19,41286.573,26049.19,15237.38,2,38348,Friday,False,73.8,3,Spring,26049.19,63.09,19174.0,13024.6,0.63,1.58,0.76
635,2021-03-20,24865.377,25352.34,-486.96,3,28958,Saturday,False,72.7,3,Spring,25352.34,101.96,9652.67,8450.78,1.02,0.98,-2.68
636,2021-03-21,39184.402,26359.87,12824.53,1,37043,Sunday,False,76.6,3,Spring,26359.87,67.27,37043.0,26359.87,0.67,1.49,3.97
637,2021-03-22,43678.972,23921.79,19757.18,4,30846,Monday,False,77.9,3,Spring,23921.79,54.77,7711.5,5980.45,0.55,1.83,-9.25
638,2021-03-23,26215.695,24636.23,1579.46,2,34859,Tuesday,False,74.2,3,Spring,24636.23,93.98,17429.5,12318.12,0.94,1.06,2.99
639,2021-03-24,44675.559,27214.33,17461.23,4,32934,Wednesday,False,74.5,3,Spring,27214.33,60.92,8233.5,6803.58,0.61,1.64,10.46
640,2021-03-25,33407.164,35027.65,-1620.49,4,36248,Thursday,False,73.6,3,Spring,35027.65,104.85,9062.0,8756.91,1.05,0.95,28.71
641,2021-03-26,35146.981,15330.89,19816.09,3,30287,Friday,False,77.7,3,Spring,15330.89,43.62,10095.67,5110.3,0.44,2.29,-56.23
642,2021-03-27,24915.115,29398.08,-4482.96,4,31730,Saturday,False,73.8,3,Spring,29398.08,117.99,7932.5,7349.52,1.18,0.85,91.76
643,2021-03-28,34205.75,19000.29,15205.46,2,28457,Sunday,False,72.0,3,Spring,19000.29,55.55,14228.5,9500.14,0.56,1.8,-35.37
644,2021-03-29,38275.717,22878.8,15396.92,3,24238,Monday,False,74.1,3,Spring,22878.8,59.77,8079.33,7626.27,0.6,1.67,20.41
645,2021-03-30,22598.465,27714.3,-5115.83,3,36875,Tuesday,False,78.5,3,Spring,27714.3,122.64,12291.67,9238.1,1.23,0.82,21.14
646,2021-03-31,36991.46,11558.05,25433.41,2,37209,Wednesday,False,76.7,3,Spring,11558.05,31.25,18604.5,5779.02,0.31,3.2,-58.3
647,2021-04-01,31642.467,23455.74,8186.73,3,34154,Thursday,False,72.0,4,Spring,23455.74,74.13,11384.67,7818.58,0.74,1.35,102.94
648,2021-04-02,31537.864,22351.13,9186.73,1,25992,Friday,False,70.2,4,Spring,22351.13,70.87,25992.0,22351.13,0.71,1.41,-4.71
649,2021-04-03,42908.986,24140.98,18768.01,5,40212,Saturday,False,72.4,4,Spring,24140.98,56.26,8042.4,4828.2,0.56,1.78,8.01
650,2021-04-04,37933.042,33482.23,4450.81,3,37575,Sunday,False,72.1,4,Spring,33482.23,88.27,12525.0,11160.74,0.88,1.13,38.69
651,2021-04-05,27074.279,32377.66,-5303.38,3,40151,Monday,False,73.6,4,Spring,32377.66,119.59,13383.67,10792.55,1.2,0.84,-3.3
652,2021-04-06,40540.207,25486.02,15054.19,3,39630,Tuesday,False,74.5,4,Spring,25486.02,62.87,13210.0,8495.34,0.63,1.59,-21.29
653,2021-04-07,35305.344,25450.83,9854.51,4,33167,Wednesday,False,77.3,4,Spring,25450.83,72.09,8291.75,6362.71,0.72,1.39,-0.14
654,2021-04-08,22573.032,24699.16,-2126.13,2,36920,Thursday,False,76.0,4,Spring,24699.16,109.42,18460.0,12349.58,1.09,0.91,-2.95
655,2021-04-09,23554.452,19485.75,4068.7,3,38473,Friday,False,79.5,4,Spring,19485.75,82.73,12824.33,6495.25,0.83,1.21,-21.11
656,2021-04-10,30624.512,22370.77,8253.74,2,26543,Saturday,False,73.1,4,Spring,22370.77,73.05,13271.5,11185.38,0.73,1.37,14.81
657,2021-04-11,30315.306,25059.94,5255.37,2,33788,Sunday,False,75.3,4,Spring,25059.94,82.66,16894.0,12529.97,0.83,1.21,12.02
658,2021-04-12,22946.469,24355.83,-1409.36,3,31724,Monday,False,70.7,4,Spring,24355.83,106.14,10574.67,8118.61,1.06,0.94,-2.81
659,2021-04-13,37595.65,28525.28,9070.37,3,40433,Tuesday,False,76.9,4,Spring,28525.28,75.87,13477.67,9508.43,0.76,1.32,17.12
660,2021-04-14,27349.552,25961.08,1388.47,2,36736,Wednesday,False,79.5,4,Spring,25961.08,94.92,18368.0,12980.54,0.95,1.05,-8.99
661,2021-04-15,20180.713,25593.05,-5412.34,3,30325,Thursday,False,79.8,4,Spring,25593.05,126.82,10108.33,8531.02,1.27,0.79,-1.42
662,2021-04-16,25277.098,26153.88,-876.78,3,35208,Friday,False,72.4,4,Spring,26153.88,103.47,11736.0,8717.96,1.03,0.97,2.19
663,2021-04-17,38349.948,18454.63,19895.32,4,31472,Saturday,False,76.0,4,Spring,18454.63,48.12,7868.0,4613.66,0.48,2.08,-29.44
664,2021-04-18,25989.93,26061.66,-71.73,4,28907,Sunday,False,77.7,4,Spring,26061.66,100.28,7226.75,6515.42,1.0,1.0,41.22
665,2021-04-19,28974.216,23208.53,5765.69,3,30155,Monday,False,71.7,4,Spring,23208.53,80.1,10051.67,7736.18,0.8,1.25,-10.95
666,2021-04-20,20067.903,28552.09,-8484.19,4,37003,Tuesday,False,73.8,4,Spring,28552.09,142.28,9250.75,7138.02,1.42,0.7,23.02
667,2021-04-21,35875.017,25115.08,10759.94,5,37421,Wednesday,False,75.5,4,Spring,25115.08,70.01,7484.2,5023.02,0.7,1.43,-12.04
668,2021-04-22,44525.304,21947.09,22578.21,3,27520,Thursday,False,70.6,4,Spring,21947.09,49.29,9173.33,7315.7,0.49,2.03,-12.61
669,2021-04-23,41375.332,25289.43,16085.9,4,36905,Friday,False,75.6,4,Spring,25289.43,61.12,9226.25,6322.36,0.61,1.64,15.23
670,2021-04-24,38861.975,22119.71,16742.26,4,24970,Saturday,False,71.0,4,Spring,22119.71,56.92,6242.5,5529.93,0.57,1.76,-12.53
671,2021-04-25,42980.583,21483.53,21497.05,4,41061,Sunday,False,71.3,4,Spring,21483.53,49.98,10265.25,5370.88,0.5,2.0,-2.88
672,2021-04-26,34482.314,28305.78,6176.53,3,33885,Monday,False,73.2,4,Spring,28305.78,82.09,11295.0,9435.26,0.82,1.22,31.76
673,2021-04-27,24201.224,29313.13,-5111.91,4,32594,Tuesday,False,76.7,4,Spring,29313.13,121.12,8148.5,7328.28,1.21,0.83,3.56
674,2021-04-28,35412.691,21127.31,14285.38,3,32429,Wednesday,False,73.3,4,Spring,21127.31,59.66,10809.67,7042.44,0.6,1.68,-27.93
675,2021-04-29,42320.503,28767.08,13553.42,3,39685,Thursday,False,72.7,4,Spring,28767.08,67.97,13228.33,9589.03,0.68,1.47,36.16
676,2021-04-30,44556.606,29538.01,15018.6,3,35877,Friday,False,72.4,4,Spring,29538.01,66.29,11959.0,9846.0,0.66,1.51,2.68
677,2021-05-01,41040.587,26859.83,14180.76,2,37437,Saturday,False,74.7,5,Spring,26859.83,65.45,18718.5,13429.92,0.65,1.53,-9.07
678,2021-05-02,37254.923,26738.26,10516.66,4,39615,Sunday,False,77.6,5,Spring,26738.26,71.77,9903.75,6684.56,0.72,1.39,-0.45
679,2021-05-03,42463.256,27229.45,15233.81,2,36822,Monday,False,71.5,5,Spring,27229.45,64.12,18411.0,13614.72,0.64,1.56,1.84
680,2021-05-04,28026.854,32244.22,-4217.37,3,42620,Tuesday,False,72.0,5,Spring,32244.22,115.05,14206.67,10748.07,1.15,0.87,18.42
681,2021-05-05,37585.658,17446.9,20138.76,4,38235,Wednesday,False,79.3,5,Spring,17446.9,46.42,9558.75,4361.73,0.46,2.15,-45.89
682,2021-05-06,23312.435,28320.0,-5007.56,3,38196,Thursday,False,78.9,5,Spring,28320.0,121.48,12732.0,9440.0,1.21,0.82,62.32
683,2021-05-07,23335.092,22701.71,633.38,4,33569,Friday,False,73.9,5,Spring,22701.71,97.29,8392.25,5675.43,0.97,1.03,-19.84
684,2021-05-08,30560.791,20957.03,9603.76,2,36484,Saturday,False,77.7,5,Spring,20957.03,68.57,18242.0,10478.52,0.69,1.46,-7.69
685,2021-05-09,21350.428,25514.35,-4163.92,3,31226,Sunday,False,77.2,5,Spring,25514.35,119.5,10408.67,8504.78,1.2,0.84,21.75
686,2021-05-10,28592.117,15775.1,12817.02,4,30539,Monday,False,71.4,5,Spring,15775.1,55.17,7634.75,3943.78,0.55,1.81,-38.17
687,2021-05-11,31342.965,26411.12,4931.85,4,34697,Tuesday,False,78.0,5,Spring,26411.12,84.26,8674.25,6602.78,0.84,1.19,67.42
688,2021-05-12,33038.305,19236.23,13802.08,4,34615,Wednesday,True,77.6,5,Spring,19236.23,58.22,8653.75,4809.06,0.58,1.72,-27.17
689,2021-05-13,42963.786,24348.99,18614.8,2,34079,Thursday,False,73.6,5,Spring,24348.99,56.67,17039.5,12174.5,0.57,1.76,26.58
690,2021-05-14,36828.971,33311.32,3517.65,2,39216,Friday,False,75.4,5,Spring,33311.32,90.45,19608.0,16655.66,0.9,1.11,36.81
691,2021-05-15,41650.77,19617.11,22033.66,3,31842,Saturday,False,79.5,5,Spring,19617.11,47.1,10614.0,6539.04,0.47,2.12,-41.11
692,2021-05-16,28883.564,33383.27,-4499.71,3,35678,Sunday,False,77.0,5,Spring,33383.27,115.58,11892.67,11127.76,1.16,0.87,70.17
693,2021-05-17,23800.949,21219.14,2581.81,3,34368,Monday,False,75.2,5,Spring,21219.14,89.15,11456.0,7073.05,0.89,1.12,-36.44
694,2021-05-18,28219.656,15622.55,12597.11,4,39308,Tuesday,False,72.0,5,Spring,15622.55,55.36,9827.0,3905.64,0.55,1.81,-26.38
695,2021-05-19,24402.842,25403.34,-1000.5,4,35867,Wednesday,False,72.9,5,Spring,25403.34,104.1,8966.75,6350.84,1.04,0.96,62.61
696,2021-05-20,43282.583,25152.3,18130.28,5,31684,Thursday,False,76.4,5,Spring,25152.3,58.11,6336.8,5030.46,0.58,1.72,-0.99
697,2021-05-21,20071.269,31870.95,-11799.68,4,32845,Friday,False,76.3,5,Spring,31870.95,158.79,8211.25,7967.74,1.59,0.63,26.71
698,2021-05-22,33397.034,23255.34,10141.69,2,42159,Saturday,False,74.0,5,Spring,23255.34,69.63,21079.5,11627.67,0.7,1.44,-27.03
699,2021-05-23,44341.984,22920.24,21421.74,2,31336,Sunday,False,73.9,5,Spring,22920.24,51.69,15668.0,11460.12,0.52,1.93,-1.44
700,2021-05-24,23312.773,28870.02,-5557.25,1,39804,Monday,False,72.7,5,Spring,28870.02,123.84,39804.0,28870.02,1.24,0.81,25.96
701,2021-05-25,43520.452,23079.91,20440.54,3,40378,Tuesday,False,71.8,5,Spring,23079.91,53.03,13459.33,7693.3,0.53,1.89,-20.06
702,2021-05-26,37245.884,24897.36,12348.52,2,37549,Wednesday,False,78.0,5,Spring,24897.36,66.85,18774.5,12448.68,0.67,1.5,7.87
703,2021-05-27,36716.35,25016.96,11699.39,3,29469,Thursday,True,72.5,5,Spring,25016.96,68.14,9823.0,8338.99,0.68,1.47,0.48
704,2021-05-28,39562.85,21185.34,18377.51,4,21959,Friday,False,74.5,5,Spring,21185.34,53.55,5489.75,5296.34,0.54,1.87,-15.32
705,2021-05-29,41828.884,19557.53,22271.35,3,33780,Saturday,False,70.6,5,Spring,19557.53,46.76,11260.0,6519.18,0.47,2.14,-7.68
706,2021-05-30,36818.927,22635.82,14183.11,2,37174,Sunday,False,76.3,5,Spring,22635.82,61.48,18587.0,11317.91,0.61,1.63,15.74
707,2021-05-31,44931.893,17091.84,27840.05,4,21972,Monday,False,71.6,5,Spring,17091.84,38.04,5493.0,4272.96,0.38,2.63,-24.49
708,2021-06-01,41013.794,19668.18,21345.61,3,30569,Tuesday,False,75.0,6,Summer,19668.18,47.96,10189.67,6556.06,0.48,2.09,15.07
709,2021-06-02,42733.746,22332.59,20401.16,3,34633,Wednesday,False,76.7,6,Summer,22332.59,52.26,11544.33,7444.2,0.52,1.91,13.55
710,2021-06-03,39472.468,22990.69,16481.78,3,29623,Thursday,False,79.4,6,Summer,22990.69,58.24,9874.33,7663.56,0.58,1.72,2.95
711,2021-06-04,33696.797,21405.86,12290.94,5,37984,Friday,False,79.4,6,Summer,21405.86,63.52,7596.8,4281.17,0.64,1.57,-6.89
712,2021-06-05,20838.859,30007.58,-9168.72,2,38106,Saturday,False,72.1,6,Summer,30007.58,144.0,19053.0,15003.79,1.44,0.69,40.18
713,2021-06-06,20000.971,28751.44,-8750.47,3,37666,Sunday,False,76.3,6,Summer,28751.44,143.75,12555.33,9583.81,1.44,0.7,-4.19
714,2021-06-07,30599.724,28531.27,2068.45,3,28141,Monday,False,73.7,6,Summer,28531.27,93.24,9380.33,9510.42,0.93,1.07,-0.77
715,2021-06-08,30883.055,27506.46,3376.6,3,35798,Tuesday,False,75.8,6,Summer,27506.46,89.07,11932.67,9168.82,0.89,1.12,-3.59
716,2021-06-09,43994.697,24586.25,19408.45,4,34304,Wednesday,False,75.4,6,Summer,24586.25,55.88,8576.0,6146.56,0.56,1.79,-10.62
717,2021-06-10,44744.548,19515.82,25228.73,2,38148,Thursday,False,72.0,6,Summer,19515.82,43.62,19074.0,9757.91,0.44,2.29,-20.62
718,2021-06-11,34353.18,19140.94,15212.24,2,40445,Friday,False,75.5,6,Summer,19140.94,55.72,20222.5,9570.47,0.56,1.79,-1.92
719,2021-06-12,38860.507,11444.06,27416.45,2,37637,Saturday,False,77.1,6,Summer,11444.06,29.45,18818.5,5722.03,0.29,3.4,-40.21
